model_name,review,average_rating
Midland AVPH3 Transparent Security Headsets with PTT/VOX - Pair,"The first set didn't work. Well, the first one out of the package didn't work and I didn't bother trying the other one because why pay for only one working headset? Amazon was prompt with the replacement and, ever since, I have used these headsets under conditions that most people won't encounter (wide temperature swings, chemical exposure, high humidity, very loud ambient noise, all kinds of radios that support the plug configuration) and they work like a champ. The VOX feature is nice, but it will get you into trouble. It's sensitive enough to pick-up what other people around you are saying. Oops. So far, the PTT switch has held up under really abusive conditions. Time will tell how long it lasts.",4
Midland AVPH3 Transparent Security Headsets with PTT/VOX - Pair,"These are working well with Midland radios. We use them mainly in manual PTT mode. Our use is staying in touch while kayaking, hiking or birding. Moderate use and lots of outdoors, they are holding up well and are a good value at $10 a unit. My wife likes the fit as is. I trimmed the ear loop down about 1/4 or 3/8 inch to reduce the 'springing' I felt in the ear bud. Easy to do and feels better to me.",4
Linear Act-31B 1-Channel Keychain Transmitter,"I have had this about a year now. I have a detached garage with multiple garage doors. Some doors we have a external keypad for external entry. the bay that housed my car did not. I used to carry the 3 door remote that came with it in/out of the house with me every day. This guy has worked great. Works probably 20 feet from the Opener which is as good if not better than the original/primary remote in the car. It was easy to program, once I remembered how. There wasn't really any instructions that came with it, but my ""Linear"" garage door opener, has a sync/learning button that you press and then it ""watches"" for a signal from the remote and voila! It is paired and ready to go. I was originally planning a Raspberry Pi project so that I could open any of my garage doors from my phone, but this was by far cheaper and well worth the $15 I paid.",4
Linear Act-31B 1-Channel Keychain Transmitter,"Very simple to set up, I pushed the ""learn"" button on the side of the garage door opener, pressed the button on the transmitter, and it paired instantly. One push of the button from just about any angle and the door opens, which is nice as I use this for my motorcycle key and it would be awkward if I had to point it at the door to open it.",4
Linear Act-31B 1-Channel Keychain Transmitter,"I was hesitant to get this remote as I do have one for my car that works okay (ish). I am very happy that I splurged and bought this. It was very easy to setup and SO much better than my old one. I can click the darn button and the garage door opens, first time. My other one had three buttons, and often the door would stop halfway and it was just a pain! I'm very very thrilled with this (yeah yeah, small things excite me). I highly recommend this! Worth every penny.",4
Linear Act-31B 1-Channel Keychain Transmitter,We bought this garage door opener for my husband to use. His car stays outside the garage and he didn't like leaving the opener in the car. This opener was very easy to program and it works great every time. We have no complaints on this product at all. It is well made and very reasonably priced.,4
Linear Act-31B 1-Channel Keychain Transmitter,"I can't figure out how to program it. The instructions say follow the instructions on the transmitter however, there are no instructions on the transmitter. Inside the remote there are no pins to match to the transmitter...Can someone tell me how to program it to my buildings garage door? :-( Thanks, otherwise I will have to send it back :-(",4
Linear Act-31B 1-Channel Keychain Transmitter,This is not an effective remote. For some reason I thought it was going to work a lot better than it does. The signal can't penetrate my garage door from distance which kind of defeats the purpose. I would stay away.,4
Linear Act-31B 1-Channel Keychain Transmitter,"Bought one to have a spare for my apartment garage as leasing office only issued one larger version. Pressed ""Learn"" on the main unit in my garage, hit the button on the remote, and it was set to go!",4
Linear Act-31B 1-Channel Keychain Transmitter,We somehow lost our openers for our garage door but this one works great. We got it for our teen just in case she forgot her key. It programmed in ten seconds but our door opener is the same brand.,4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"Just installed mine a couple weeks ago, and already one of my favorite bits of tech here. It's on the door to my garage, and sure beats the heck out of going out in the snow to see if I remembered to lock up. Just push the lock button, and as long as the red light flashes, it's either locking, or is already locked. Only real complaint might be the green light is pretty dim. That was in the wrong hole when I got it - maybe I just didn't push it in far enough when putting it where it belonged. Also wouldn't mind a couple more mounting screws to beef up the inside backing plate behind the battery compartment. As is, I can see where the lock mechanism could drift over time, throwing off the alignment and interfering with proper operation. One thing I'd really like to see is a larger indoor control box. Right now, I've got one of the keyfobs velcro'd to a wall. I can see the lock and lights on it from where I mounted the control, but it's kind of a klutz job. Be nice if the tabletop box would also have red and green lights that would stay lit to indicate current status of the lock. I've got something like that for the overhead garage door, and it's real handy - no more guessing.",4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"No more fumbling for keys or needing light to open back door off carport. If you already have a deadbolt, installation is truly intuitive, but may need these tips: 1. You may have to chisel or side cut round corners out of existing deadbolt pattern to allow flush seating of new. Same with strike plate. 2. Be sure, during ALL stages of installation that deadbolt turns freely with key as you tighten down the inside plate and outside deadbolt unit using the two long mounting screws. Open deadbolt latch with the key and go outside, closing the door firmly behind you until it fully latches as usual. Try the deadbolt with the key. If locking and unlocking freely, you are almost home free. If not, either enlarge the jam hole or adjust the door latch, whichever is most useful to you. 3. Not mentioned in installation instruction is the 1/2 switch to reverse rotation. (my key fobs were already assigned to my motor) Using one of the fobs (batteries installed) press the open and close buttons and watch the rotation of the back unit shaft. Use the switch setting that will rotate the lock into the jam when pressing ""lock"". With both the deadbolt and unit set to the same condition, mount your back unit to the plate. Try it out. Should be perfect, with maybe just a slight lag at the start of each cycle. Be sure to hide a key outside for that inevitable day of having to go manual.",4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"I bought this with a MorningLinc to function remotely with Insteon. It works great! Not sure what some of the negative reviews were looking for, but this seems like a very solid, well-built unit. I've been using it for about a month now with no issues. I did have to adjust the cutout in the door frame slightly from the original position in order to allow it to open/close smoothly, but that's no different form adjusting for a normal deadbolt. Also, note that you can swap the keying portion of this with normal style deadbolts. I did this as the deadbolt this replaces uses the same key that other doors on my house do. I didn't want a seperate set of keys for this, so was happy it was so easy to replace. Now my old keys work on this lock. Not that I've used them, though, as I've been using the Insteon app instead. (Also note that I have not even tried the remote that comes with this lock, as I don't need that with the Insteon MorningLinc.)",4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),This is great when you don't want to fumble for keys. The mechanism is a little noisy but that's okay....you want some real confirmation that the door is bolted when you go out. This is a replacement and installation was very simple and easy. Just take your time and use common sense. The two remotes will need to be programmed which is also easy: just follow the directions.,4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),Great idea. And convenient -- when it works. One remote fob never worked. Now (18 months after purchase) 2nd fob stopped working. Appears will have to buy whole new lock to get new fob. Looking for another brand.,4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"...maybe not perfect, but what the heck is? Since I now use a wheelchair for mobility, this remote door lock is a godsend...I could not reach to unlock the door with a key...also, I can lock/unlock from bed...works well, sometimes a little slow if from a distance...but I am extemely happy this exists and works! And since it has been sometime since a review, the remote buttons are recessed, and many other issues appear resolved...I'd buy again!",4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"I love it. I wish it were wifi connectable to alexa but I knew it wasn't going to. I just hope they offer this feature in future models. I have had zero issues. Works perfectly. A word of caution. You must adjust your door so that your lock can work smoothly without the need to push, pullout jiggle door for lock to fully engage. I considered this in advance and made a slight hinge adjustment by placing a spacer behind my bottom hinge. I love this product! A+++",4
MORNING INDUSTRY RF-01P Remote Control Electronic Dead Bolt (Polished Brass/Black),"Installed works flawlessly, lock comes with 2 FOBs, I previously had a KWIKSET TITAN ACCESSONE I installed back in 1999 that used FOBs this thing is smaller and a good replacement. took me 10 mins to install and program 3 FOBs, you can also buy FOBs separtely, I bought an extra FOB",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","Just installed mine a couple weeks ago, and already one of my favorite bits of tech here. It's on the door to my garage, and sure beats the heck out of going out in the snow to see if I remembered to lock up. Just push the lock button, and as long as the red light flashes, it's either locking, or is already locked. Only real complaint might be the green light is pretty dim. That was in the wrong hole when I got it - maybe I just didn't push it in far enough when putting it where it belonged. Also wouldn't mind a couple more mounting screws to beef up the inside backing plate behind the battery compartment. As is, I can see where the lock mechanism could drift over time, throwing off the alignment and interfering with proper operation. One thing I'd really like to see is a larger indoor control box. Right now, I've got one of the keyfobs velcro'd to a wall. I can see the lock and lights on it from where I mounted the control, but it's kind of a klutz job. Be nice if the tabletop box would also have red and green lights that would stay lit to indicate current status of the lock. I've got something like that for the overhead garage door, and it's real handy - no more guessing.",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","No more fumbling for keys or needing light to open back door off carport. If you already have a deadbolt, installation is truly intuitive, but may need these tips: 1. You may have to chisel or side cut round corners out of existing deadbolt pattern to allow flush seating of new. Same with strike plate. 2. Be sure, during ALL stages of installation that deadbolt turns freely with key as you tighten down the inside plate and outside deadbolt unit using the two long mounting screws. Open deadbolt latch with the key and go outside, closing the door firmly behind you until it fully latches as usual. Try the deadbolt with the key. If locking and unlocking freely, you are almost home free. If not, either enlarge the jam hole or adjust the door latch, whichever is most useful to you. 3. Not mentioned in installation instruction is the 1/2 switch to reverse rotation. (my key fobs were already assigned to my motor) Using one of the fobs (batteries installed) press the open and close buttons and watch the rotation of the back unit shaft. Use the switch setting that will rotate the lock into the jam when pressing ""lock"". With both the deadbolt and unit set to the same condition, mount your back unit to the plate. Try it out. Should be perfect, with maybe just a slight lag at the start of each cycle. Be sure to hide a key outside for that inevitable day of having to go manual.",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","I bought this with a MorningLinc to function remotely with Insteon. It works great! Not sure what some of the negative reviews were looking for, but this seems like a very solid, well-built unit. I've been using it for about a month now with no issues. I did have to adjust the cutout in the door frame slightly from the original position in order to allow it to open/close smoothly, but that's no different form adjusting for a normal deadbolt. Also, note that you can swap the keying portion of this with normal style deadbolts. I did this as the deadbolt this replaces uses the same key that other doors on my house do. I didn't want a seperate set of keys for this, so was happy it was so easy to replace. Now my old keys work on this lock. Not that I've used them, though, as I've been using the Insteon app instead. (Also note that I have not even tried the remote that comes with this lock, as I don't need that with the Insteon MorningLinc.)",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel",This is great when you don't want to fumble for keys. The mechanism is a little noisy but that's okay....you want some real confirmation that the door is bolted when you go out. This is a replacement and installation was very simple and easy. Just take your time and use common sense. The two remotes will need to be programmed which is also easy: just follow the directions.,4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel",Great idea. And convenient -- when it works. One remote fob never worked. Now (18 months after purchase) 2nd fob stopped working. Appears will have to buy whole new lock to get new fob. Looking for another brand.,4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","...maybe not perfect, but what the heck is? Since I now use a wheelchair for mobility, this remote door lock is a godsend...I could not reach to unlock the door with a key...also, I can lock/unlock from bed...works well, sometimes a little slow if from a distance...but I am extemely happy this exists and works! And since it has been sometime since a review, the remote buttons are recessed, and many other issues appear resolved...I'd buy again!",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","I love it. I wish it were wifi connectable to alexa but I knew it wasn't going to. I just hope they offer this feature in future models. I have had zero issues. Works perfectly. A word of caution. You must adjust your door so that your lock can work smoothly without the need to push, pullout jiggle door for lock to fully engage. I considered this in advance and made a slight hinge adjustment by placing a spacer behind my bottom hinge. I love this product! A+++",4
"Morning Industry RF-01SN Radio Frequency Remote Deadbolt, Satin Nickel","Installed works flawlessly, lock comes with 2 FOBs, I previously had a KWIKSET TITAN ACCESSONE I installed back in 1999 that used FOBs this thing is smaller and a good replacement. took me 10 mins to install and program 3 FOBs, you can also buy FOBs separtely, I bought an extra FOB",4
Directed Electronics 507M Tilt Sensor,"I am giving it 4 stars since DEI still provides the wrong end connector with this kit. There is a smaller 3-pin connector on the end of the harness that goes to your alarm system. I am unsure if non-DEI alarms utilize this 3-pin connector or not, but I do know DEI alarms DO NOT! The instructions indicate which wires go where on your alarm system. DEI should just provide flying leads at the end of the sensor harness. This 3-pin connector is causing a lot of uncertainty and questions arise on how to plug this into their DEI alarm. The stock photo that Amazon utilizes is not the current 507M tilt sensor. The stock photo is of the older DEI tilt motion sensor (10+ years ago). The updated sensor is smaller than the older version. This sensor comes with a small screw, double-stick tape, and instructions. I will be installing this sensor within the coming month, where I will add an update to this review. ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ October 8, 2015 Update I finally got around to installing this into my 1996 Infiniti I30, along with the 506T Audio Sensor. I spliced two of these into the same harness (that eventually goes into the Sensor 2 port of my 5706 alarm), however, the ground connection for this 507M sensor needs to go to the orange wire (Ground When Armed). Each time the alarm is armed, the 507M will re-calibrate itself each time. So far, I am using both default setting on this sensor (1degree sensitivity and 10second delay). I tested this with the remote start of the car, and luckily the 1degree threshold doesn't seem too sensitive.",4
Directed Electronics 507M Tilt Sensor,"I bought this and a viper alarm for my civic and took it to the shop to get it installed. They installed the alarm no issues.. the tilt sensor on the other hand was defective and didn't work no matter what they did. I ended up having to buy one from the shop, the one they hooked up works great. Overall just disappointed with my purchase.",4
Directed Electronics 507M Tilt Sensor,"I added this sensor to the Viper 5902 in my '90 Jetta. As stated in other reviews, it works perfectly! I tried jacking the car up, and before the tire left the ground, the alarm was in full panic mode. Just don't cut the option wires; the factory settings are perfect, IMO. The fact that the unit resets it's horizontal plane every time the ignition is cut off is what makes this unit so versatile. Highly recommended.",4
Directed Electronics 507M Tilt Sensor,"Great product, when properly installed.",4
Directed Electronics 507M Tilt Sensor,"Installed it with my aftermarket alarm system...mounted under the dash...and it trips the alarm with no issue. I installed it in a Mini CooperS Clubman, and the alarm trips before I can jack the car high enough to get the tire clear of the ground. That's all I wanted it to do, so that's all I tested. Also...easy to install if you're familiar with your alarm system and DC wiring.",4
Directed Electronics 507M Tilt Sensor,Purchased for use with the Viper 3305V Responder LCD 2-Way Security System but no instructions and no matching connector into the alarm. Another example of Viper making sure you have to pay an installer.,4
Directed Electronics 507M Tilt Sensor,Good quality,4
Directed Electronics 507M Tilt Sensor,Just as described...,4
Honeywell Ademco 6150 Fixed English Display Keypad,"Replaced a 20-year old Ademco 6128 which had stuck keys. It took all of 15 minutes. All you have to do is cut off power to your system (find the plug and unplug it, and remove the terminals from the internal battery). Then, it is a matter of hooking up 4 wires. These are extremely thin wires so it takes some care to get them installed into the terminals and the screws tightened down very fully. No need to reprogram anything. There are good videos on the Web showing most of the process. When you turn the system back on, key in your code, and then ""off"", twice. Also a good idea to call your alarm company beforehand and tell them you are going to have a power interruption for about a half hour.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"It works as it should. I have to replace this exact Honeywell 6150 keypad because the buttons were sticking. After much online research, here's how I did it and it worked just fine. Hopefully It should work as well for you: 1. With the old one disarmed but plugged in, press the 1 & 3 keys simultaneously until a number appears on the display, the address code. It will be anywhere from 00 to 31. The number is important later 2. Use the notches on the bottom (insert a screwdriver to release the latches). 3. Remove the front panel (the wall bracket can stay, since the new front panel will match it perfectly) and then remove the four thin wires, noting which terminal they were screwed into, making sure they do not touch each other, and removing the black wire LAST. 4. Attach the wires to the same terminals on the new panel in the same places, again with the black lead LAST. It will chime and light up. 5. Press the 1 & 3 buttons simultaneously. If the number on the display matches the number on the panel you had removed, the unit will work. If it is not the same number, use the new keypad buttons to replace the number with the proper number from the old keypad. 6. You are free to press the * key next to exit this mode, and then use the master code for the system to test it. It should work and continue to do so.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"I'm not the handy type, but I was appalled at how much I was quoted to replace the dying keypad I'd had for ten years, so I decided to buy this unit and do the replacement myself. What a pleasant surprise to find I could remove the old Honeywell unit from the wall, connect the same wires to this unit with simple instructions, and screw it in simply and quickly. I didn't have to program anything (it remembered the entry code, which is in the alarm box in the closet) and I got a new keypad that will hopefully last another ten years. I saved $100-200 in labor costs.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"My 11 year old keypad had several numbers that were wearing out, making it hard to use. This one replaced my old Ademco 6150 and worked perfectly after setting the keypad address. I pulled the battery and unplugged the transformer before replacing the keypad to avoid problems should I accidentally short the wires while replacing the keypad. I have two keypads, and need to get the old keypad address. Simultaneously press and hold the 1 and 3 keys until the address is shown. It takes 3 or 4 seconds. Press the * key to exit. My old keypad was address 16, the new one came with 31. Reprogramming the address is easy. Again press and hold 1 and 3 keys down, when the address displays just enter the new address number and press *.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"This keypad replaces an older ADEMCO 6127, requiring only cutting off the original plug in our household system, stripping the ends of the wires and securing them under the screw terminals. The backplate mounting holes even lined up perfectly. No reprogramming of the system was required.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"I purchased this Keypad to replace an Ademco 4110XM unit that is about 20 years old. This unit took about 20 minutes to install. The original unit has a 4-wire plug type connector, the replacement has 4 screw type connectors for the 4 wires. The connector coming from the wall had to be removed, and the bare wires stripped about 1/4"". There are several YouTube videos which will show how to connect the wires. There was no re-programming required after the new keypad was installed. Excellent Product!!",4
Honeywell Ademco 6150 Fixed English Display Keypad,"My husband and I spent time reading reviews and pricing, the Honeywell Admeco 6150 Keypad on-line. My husband was hesitant in ordering the keypad, due to some negative reviews. However, he stated that that the good outweighed the bad and ignored the negative reviews. He ordered two Honeywell, Ademco 6150 keypads to replace our old ones. Also, the best price we found was through Amazon. The directions were very easy to understand. Within one hour he, replaced and installed both of our 26 year old Honeywell keypads. The new keypads are much larger than our previous ones; and much easier to read numbers and words in the dark, due to the sufficient amount of lighting. It has been two months since the installation of the Admeco Keypads, and suffice it to say we are exceptionally happy with this product. We say, “IGNORE” all negative reviews, because we find this product to be outstanding.",4
Honeywell Ademco 6150 Fixed English Display Keypad,"I read these really long reviews about programing and was a bit overwhelmed. Imagine my surprise when I unscrewd my old key pad and all there was were 4 wires to plug in. What are those other guys talking about? My old key pad was 20 years old and Ademco, the numbers were sticky. This new one was easy to install and works fine. It's no frills but works.",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"This worked about 10% of the time. Installed, worked for one night. Would not work again. Tested, battery died. (battery died less than a month after ordering unit), replaced battery, worked for a few hours then nothing...again. As an electrician, this is a quick easy install, should work with limited issues. Not the case. Tried multiple configurations, making sure the sensor was making contact, tried multiple locations for the receiver to make sure distance wasn't an issue. Could not get reliable use. Unfortunately, the window for return has closed so I am stuck with a useless piece of equipment and have to now order something else.",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"This works as described, I was looking for something easy to install. Which means no wiring. The sensors were easy to attach to the door and chime plugs directly into an outlet. The only thing I wish it did was chimed louder. In all fairness I placed the chimer in another room so I can hear it throughout the office, it chimes great if you are in the same room. But with ac going and people talking it does get muffled some by the other noises.",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"The main unit plugs into a simple outlet with no fuss. You will probably take an entire outlet due to its size, so be prepared. The smaller unit and magnet trigger are of decent quality. The plastic door is a little awkward to get into, I received a few nasty cuts from it while trying to set up the battery. The real downer was the ""tape"" included with the magnet and companion smaller piece. It is not quality sticky tape. They strongly urge you to drill into wood to make this work properly, but I have a metal door in my office. After a month, one of the sides ripped off from the ""tape,"" forcing me to buy a second full unit to replace a simple part. If you do buy this, make sure you get 3M mounting tape with it for a more secure stick. Overall, it is a good product (even with the bad tape), and I will purchase again if I move to a different office or I am in need of a notification system like this.",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"Purchased for a business, completely solved the annoying buzzer problem. Husband loves that the chime can be placed in a different location than the door it's attached to!",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"I easily installed this item. The plastic packing is minimal and conservative. Once opened, there are the main components and a set of screws and a spacer piece. I didn't need either. I just plugged in the receiver and double-sided taped the two magnetic pieces to my screen door top. I tested it twice and it's great!! As soon as the door is open, the alarm (an 8 chime Westminster note) sounds. The volume is controllable with a simple screwdriver on the back of the plug unit. Not to worry, the plug can reach far away. Rooms away without any wires. That's right: NO WIRES. Can't beat this. I tried to find this at a local hardware store and they never heard of such an item. Strange. Anyway, this is a great item that I can now sleep peacefully with the back door open to cool the home at night and know if something happens, I'll know about it with a nice ""chime"". Cheers!!",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"Bought this to replace an earlier (pre-Zenith) version that I had inadvertently damaged. My original ""Heath"" unit worked just fine. The 'improved' electronics in this new Zenith-influenced unit appear to be much more location sensitive: I spent half the day trying to find someplace where the receiver would work at all - and even then 'sporadically' at best. I'm happy for those 106 who people had better luck with this unit than I did , but I find myself more aligned with those 106 other people, who demonstrated their disappointment by giving this product a less-than-4-Star rating.",4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,We use this in our office so we can hear clients entering our (blind) front entryway. You need to change a jumper setting in the door module to get it to do a single chime but it works quite well. The base (noise maker) must be plugged into a power supply (like a wall socket). We placed ours at the end of the extension cord inside a file cabinet to dampen the sound (there is a volume control) yet stay close enough (50') to the door transponder. Works great.,4
Heath Zenith SL-7368-02 Wireless Entry Alert Chime,"I have two, one for the front door and one for the back doors of the office. When we are all sitting in the employee break room, we can tell which door someone is entering because you can set two different tones for each door. Easy setup also.",4
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO",Great mount. Was very disappointing when it showed up because I didn't think the balljoint would tighten at all. Turns out the actual screw twist popping out on the side is only for letting the mount end slide left and right parallel to a wall. There is a little female nut on the opposite side that needs a hexagon shaped screwdriver tool to actually tighten the ball joint into place. The whole mount and the Oculus Sensor are soo light that I mounted it with 3 thumbtacks in each hole and its holding super sturdy! The ball joint is holding very sturdy as well after using an allen wrench to tighten it.,3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","I bought 5 of these and put them together to make one long ceiling mount for my mini projector. Cheap enough that it cost me $40 total, so still worth it to me. I needed the extra length to extend the projector down past my ceiling fan. Easy to install, no problems with holding a mini projector, no issues with pointing/positioning/angling the projector.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","Well I paid $7 for this at the time of this review. I don't know if the price has changed by the time you read this, but if it has gone up then I would deduct more stars. I have to say that I like the kit and all the pieces that come with it. It does allow for a ton of versatility in mounting. I am using it for a pico-projector upside down. I used the 3 screw round mounting base to install it on the underside of an overhead compartment in an RV. That part was easy. The base is solid enough. The problem I ran into was the swivel mount. The side knob does tighten the ball into the socket and does an ok job. The threads on the screw knob are not machined very precisely and it is a little bit hard to turn and to know when it has become tight enough. Also there is an allen screw near the knob that has to be tightened to stop the rotating of the whole ball-socket assembly on the base. The kit did not come with a small allen wrench and none of my standard sizes fit it. It must be metric. I was able to tighten it some, but not enough to be secure. So overall it is very hard to tighten everything down with any type of precision (which is very important for a projector to get the image straight on the screen). This is a cheap mount and it works well enough for mounting things that don't have to be precision aligned. But for anything else this is not quality enough.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","I'm a night owl, but wife is a morning person. My MacGyver-worthy solution when we are binge watching shows is a VisualGreat GP80 mini-projector and an Apple TV. The problem is that the old projector we used was a tiny 3M/Roku unit that we could velcro to the head board and the VisualGreat was too large to mount using the same strategy. I bought this VideoSecu mount to see if it could be mounted on the wall above the headboard and with a little work, was able to get it to work flawlessly.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","Lots of options with various length pieces. All threads were well cut, no flash or obstruction, pieces went together easily and stayed that way. Purchased these knowing others used them for Oculus Rift sensors (which is what I was looking for). Also pleased the wall anchors and screws were included. The Rift sensors can be moved pretty easily if their cords are tugged at all. I'd recommend putting a loop in your cable and zip tie it to the mount. This prevents that from happening. Overall a cheap easy and effective way to get your Rift sensors off the desk and floor.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","This broke the first time I used it. It appears to be made of cheap pot metal and the welds are very poor quality. Mine broke where the screw stud comes out of the round base. The weld that holds that stud on there broke, so the stud just spins now. Totally useless, now, for my wall application.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","There are several comments relating to the difficulty adjusting the ball joint. I used this with an Arlo camera, which is pretty light weight, so I was able to make it work. I have noticed that the ball joint has some positions it ""wants"" to go to, and some it really doesn't like. You might set it and one spot and really have to crank on it to get it to hold still, and then rotate it a few degrees up and it sticks just fine. I very much liked the way you can mix the various parts to get things to be the right size for a particular application. In the end, I thought this was a very good product for the money - because it cost very little money - I would only caution buyers to not expect it to work very well with anything but very light weight items.",3
"VideoSecu 1/4"" x 20 Threads Swivel Security Camera Mount 2-6 Inch Adjustable Universal Pan Tilt CCTV Camera Mounting Bracket with Ceiling Clip 1BO","It's not bad. it does as you'd expect something like this to function, however the ball swivel is very grainy, like it almost feels like there's grit or something between the ball and the plastic around it. I took mine apart and re-assembled to double check, and it's almost like it's built slightly out of spec. It still works just fine, just has to be very careful when it comes to tightening down the thumb screw since it just can't seem to get tight enough around the ball.",3
Wireless Color Spy Video Camera Complete Package,"I gave it a good shot, I tried with it for several hours to try to make it work properly, but it was to no avail. I used the provided power supplies and wireless adapter that it came with along with every combination of dip-switch settings on the camera and possible position of the knob on the receiver with nothing better than a very irritating noise from the audio and an extremely choppy and unable to be made out image from the video - this was at only 24 feet away with no obstructions. Then I tried even closer (see the posted video) at less than 7 feet with no obstructions and still had a terrible picture and sound. I am an avid technology geek and DIYer and I can usually get anything to work, so if I can't make it do what I want, it will surely disappoint you. I'd advise to all others to find an alternative as I will be doing the same.",3
Wireless Color Spy Video Camera Complete Package,I cant believe some of these reviews.For $25 it is a steal!I was using an XM(not serius XM) the old accessory company.This camera is great!The camera has a tiny stand.I can see my two cars that are about 50 feet from a street light.My old XM had a poor unstable Pix.This one is rock solid-in color and almost 100 feet away.I hooked up 2 receivers.That was also great. Now if we can change the freq of the cameras we could switch from one to the other with the control on the receiver. The drawback:who makes it and where are they? China I am sure. You get a camera - a receiver - a cable and two power supplies.,3
Wireless Color Spy Video Camera Complete Package,"After reading the reviews, I was hesitant to purchase this camera. Despite most of the negative reviews that I read, I grew a pair and decided to give it a shot. Turns out the reviews were wrong. The camera is very tiny and discrete. The camera can be wireless by using a 9 volt battery or you can plug it into the outlet with the provided power cord. The set up of the camera, receiver, and video was simple and quick. Less than 3 minutes. The quality of the picture was surprisingly well for it only being a $30 camera. The distance from the camera to the receiver is pretty good. I have not tested long distances, but the two i did test, worked perfectly both times after adjusting the frequency knob. The only negative thing i could say about this camera is that the picture is not as great at night, but I expected that. I am debating on whether to buy another one in the next few days, that is how much i was impressed by it.",3
Wireless Color Spy Video Camera Complete Package,WELL I CAN'T GET NO ONE TO TELL ME WHAT THE 9 VOLT CONNECTION CLIP IS. AS I DIDN'T GET ONE BUT NEED ONE. NO ONE SEAMS TO KNOW WHAT THE 9 VOLT CONNECTION IS I ORDERED 2.1x5.5mm Male DC Power Plug BUT THAT WANT WORK.,3
Wireless Color Spy Video Camera Complete Package,This came with 2 of the same cords in it. It was suppose to have 2 different ones. But Amazon was right on top of it!! Made things right immediately.,3
Wireless Color Spy Video Camera Complete Package,"The picture is good, but there is NO audio out on the receiver and no 9v power supply. Also the tuning knob is really a 4 button channel selector. And why did they ship it with 3 nine-volt connectors and no AC adapter? But hey, its amazing it works at all for this price. And the receiver DOES work with a 9-v battery as does the camera. I was able to get a decent picture more than 20 feet away behind a wall, more clear in the center than the edges, as long as it has adequate lighting. I plan to use it for impromptu audience interviews and already have a wireless microphone I can tape this thing to, so it will do for now. Pro-grade wireless cameras or bluetooth streamers sell for 10-x as much, so until prices drop, this is an OK product.",3
