model_name,review,average_rating
Motion LE1700 Core 2 Duo 1.5GHz 1GB 60GB 12.1-Inch Windows XP Tablet,"I RATE THIS ITEM VERY HIGH. I LIKE THE FACT IT IS ROBUST, WINDOWS BASED AND CAN BASICALLY REPLACE YOUR LAPTOP. THIS IS A GOOD MANUFACTURER THAT MAKES RUGGED UNIT FOR INDUSTRY. ONE WORD OF CAUTION IF YOU BUY A USED MODEL, CHECK IT OVER THOROUGHLY TOP TO BOTTOM AND MAKE SURE IT ALL WORKS WELL. DONT DELAY, YOU ONLY HAVE FOURTEEN DAYS TO NOTIFY THE VENDOR IF YOU FIND A DEFECT. YOU HAVE THIRTY DAYS TO RETURN IT, BUT IT BEGINS TO BE A HASSLE WITH CERTAIN VENDORS. I RECENTLY BOUGHT ANOTHER MOTION COMPUTING TABLET AND HAD A VERY BAD EXPERIENCE WITH THAT VENDOR MESDECART OF COLORADO. THEY ADVERTISED THE UNIT AS BEING IN GOOD WORKING CONDITION AND HAVING BEEN UPDATED WITH WINDOWS 8. UPDATED IT WAS, AND THEN I FOUND OUT THAT WINDOWS 8 HAS NOT ACTUALLY BEEN RELEASED YET SO THERE IS NO SUPPORT, NO DRIVER OR MANUFACTURER UPGRADES OR SUPPORT FOR THAT OPERATING SYSTEM. THE TABLET LOCKED UP CONSTANTLY AND WOULD NOT START AGAIN UNTIL YOU DEPRIVED IT OF ALL POWER INCLUDING REMOVAL OF THE BATTERY FOR A FEW MINUTES. ONCE YOU DID THAT YOU COULD START IT, BUT IF YOU TURNED IT OFF OR IT TRIED TO HIBERNATE FORGET IT, YOU HAD TO REMOVE ALL THE POWER AGAIN. THE BATTERY WAS ALSO IN POOR CONDITION AND THE STYLUS FAILED IN THE 21 DAY OF USE. WHEN I CONTACTED THE VENDOR AND AMAZON I GOT THE RUN AROUND. THEY WANTED TO BLAME THE WINDOWS 8 INSTALL TO WHICH I REPLY, HEY GUYS YOU ADVERTISED IT AS IN GOOD WORKING ORDER WITH WINDOWS 8 AND YOU LIED ABOUT THAT. THEY TOLD ME TO INSTALL WINDOWS 7. OKAY, THEN SEND ME A RESTORE DISK. THEY ORIGINALLY CAME WITH THEM. I GUESS THEY EXPECT ME TO GO OUT AND BUY WINDOWS 7 NOW. THE VENDOR MESARTDECO GAVE FALSE INFORMATION ABOUT HAVING RESOLVED WHAT THEY CALLED A TECHICAL PROBLEM TO AMAZON SO AMAZON HAS FAILED TO STAND BY ME. I AM STILL TRYING TO RESOLVE THIS AND EVEN GAVE THE MERCHANT THE CHANCE TO CREDIT ME FOR A NEW BATTERY, SEND ME A RESTORE DISK AND A STYLUS. OTHERWISE, BY TOMORROW IT IS GOING BACK AND I WILL GET MY REFUND. THE VENDOR WANTS TO CHARGE ME A RESTOCKING FEE EVEN THOUGH THEY WILL BE GETTING IT BACK WITHIN THE 30 DAY RETURN PERIOD. LIKE I SAID, I LIKE THESE MOTION COMPUTING PRODUCTS. THEY ARE RUGGED AND WORTH THE USED PRICE IF YOU GET AN HONEST VENDOR WHO WILL STAND BEHIND THE SALE. IN REGARD TO THIS MODEL, I LIKE IT BETTER THAN THE OTHER ONE I AM RETURNING BECAUSE IT HAS A BIGGER SCREEN, MORE PORTS AND UPGRADE ABILITY LIKE A LAPTOP. IT CAN DO ALOT AND EVEN SOME THINGS THAT LAPTOPS USUALLY DONT PROVIDE. THIS ONE HAS A FINGERPRINT SECURITY SYSTEM. NOW THE FIRST ONE I ORDERED CAME WITH A BAD POWER SUPPLY AND I JUST GOT IT SO THIS TIME, I CONTACTED THE VENDOR AND AMAZON RIGHT AWAY TO RETURN IT NO DELAYS NO FOOLING AROUND ON THESE USED PRODUCTS. IF YOU FIND A PROBLEM THEN MY ADVISE IS SEND IT BACK RIGHT AWAY. THAT IS WHAT I AM DOING. BUT I LIKE THIS MODEL SO WELL THAT I DID GO AHEAD AND ORDER ANOTHER ONE FROM A DIFFERENT VENDOR. HOPEFULLY THIRD TIME IS A CHARM. THEY EVEN HAD A BETTER PRICE WHEN I ORDERED THE ONE TO REPLACE THIS ONE. IT IS TOO SOON TO SEE IF THE VENDOR WHERE I GOT THIS LE1700 WILL HONOR THE GUARANTEES WITHOUT A HASSLE BUT I HOPE SO. I AM ON IT HAVING BEEN BURNT BY MESDECART. AMAZON USUALLY HANDLES THOSE MATTERS WELL, BUT THIS TIME THEY ARE FALLING SHORT AND FALLING FOR THE LIE OF MESDECART. I BOUGHT THAT UNIT BASED ON THE DESCRIPTION THAT IT WAS IN GOOD WORKING ORDER AND THOUGHT THAT WAS PLUS THEY HAD WINDOWS 8 ON IT. BOY WAS I WRONG. AND NOW THAT IT IS NOT IN GOOD WORKING CONDITION, EVEN IF WINDOWS 8 IS PART OF THE REASON, THE BATTERY IS BAD AND SO IS THE STYLUS. THE BATTERY IS AN ISSUE BECAUSE THEY COST 186 DOLLARS, THEY DO NOT HAVE A GENERIC AND THE SAME WITH THE STYLUS. THEY MAKE THEM GOOD, BUT THEY ARE EXPENSIVE TO REPLACE. BOTTOM LINE DO BUY THIS TABLET, YOU WILL PROBABLY LIKE IT IF YOU DONT MIND THAT IT IS A BID HEAFTY, BUT THE USED PRICE IS RIGHT. I LIKE A TALBET THAT WILL RUN WINDOWS RATHER THAN ANDROID AND LIKE A STANDARD PC YOU CAN UPGRADE THE MEMORY INSTALL BIGGER HARD DRIVES, PCMCIA CARDS, IT HAS DIGITAL VIDEO AND A GREAT BRIGHT MONITOR. THE ANDROID TABLETS ARE NICE, BUT TO DO WHAT THIS DOES, YOU WOULD BE PAYING ABOUT A THOUSAND DOLLARS FOR A MODEL THAT CAN COMPETE USING WINDOWS 7 AS ITS OPERATING SYSTEM. THANKS FOR READING THIS.",4
Motion LE1700 Core 2 Duo 1.5GHz 1GB 60GB 12.1-Inch Windows XP Tablet,"Device came in the mail in about a week. It was in great shape. The battery only lasts about 30 minutes but batteries are consumable and it was probably the original battery that was sold with the device back in 2008. I did not realize there are 4 orignal options for the screen. There is a standard XGA (1024 x 768), a View Anywhere version of the XGA which improves reading of the screen in direct sunlight, an SXGA screen (1400 x 1050) and an Ultraview Anywhere of the SXGA that also allows better reading in direct sunlight. I have read that the standard SXGA is better than the XGA View Anywhere as the higher resolution really makes the screen POP! My LE1700 came with the standard SXGA screen and it really is FABULOUS! I bought it for the sole purpose to put Windows 8 Pro on it. The Windows 8 tablets on the market today are going for more than $600.00 and they usually come with Windows 8 RT. You cannot run standard Windows apps on RT. Windows 8 Pro installed near perfectly. All of the drivers were installed automatically. The only issues I had were 1) Even though the bluetooth drivers seemed to be installed, I could not bring up the bluetooth menu in Windows 8 to pair to anything. I am using an IOGEAR bluetooth dongle for my bluetooth needs. 2) Pen flicks works on it but performs exceptionally bad. Disable pen flicks. Firefox has a Grab and Drag plugin that does the same as pen flicks that does work very well. But, only when using Firefox. I would also recommend upgrading the RAM to at least 3GB. Performance is not an issue with Windows 8 and the device is very responsive and works very well. Even with Youtube, Netflix and Hulu. Just be aware that this thing weighs a little over 3 lbs. And it has a 12.1 inch screen which is rather large by today's tablet standards where the largest tablets come in at 10.1 inch size. But, unlike the tablets you can but today, this tablet runs just about any application that runs on Windows 7 and a lot that run on Windows XP. Buy it! Put Windows 8 Pro on it! Love it! Use it! There is a keyboard dock for it, as well, which can be had for typically under $30.00. Its a nice addition. I gave it 4 stars instead of 5 because of the pen flicks issues and also because the bottom of the device gets pretty HOT. All of the reviews of the device say this and they blame it on the duo core processor. Its not that awful, but it will get rather warm using it for an extended period of time.",4
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","For anyone out there who is considering whether or not to make the leap and purchase the iPad 2, this review is for you. If you're still debating between the iPad 1 and the iPad 2 check out my review of the first generation iPad right here on Amazon to see a discussion of its strengths and weaknesses with a number of people commenting (both positively and negatively) over the past 11 months. Let me begin by saying this upfront, I don't work for Apple, I don't own Apple Stock, and whether you buy an iPad, Xoom, a laptop or a pad of paper and pencil I don't get anything for writing this. I'm not an Apple ""fanboy"" although I can give credit where credit is due and lately Apple has deserved a lot of credit for some of their products. Physical Characteristics The iPad 2 is absurdly thin. More importantly than it's thinness is its tapered edge which feels more natural in your hand. One of the biggest complaints about the original iPad was it really wasn't tremendously comfortable to hold for long periods at a time. For a tablet device designed to be held, that's a pretty big deal. Apple really has done an amazing job of cramming everything into an even smaller space than before and the difference is really noticeable when you're holding the device. In addition to the tapered edge, Apple managed to reduce the overall weight of the iPad 2. That might not seem like a huge deal to most, especially when you consider the weight difference isn't tremendous when you're already under 2 pounds, but I spend a good part of my day holding the iPad in my hands and the weight difference is surprising by the end of the day. The first generation isn't heavy by any means, but the iPad 2 outshines it. New and ""Improved"" Apple doubled the RAM in the iPad 2 from 256MB to 512MB. What does that mean? For most casual users, probably not a whole lot. There is a performance bump that everyone will see the effects of in things like loading times for webpages that are open in the background, but 256MB was sufficient for most daily use and games. If you're planning to use your device for some of the more graphically intense games the iPad 2 does offer a better method of graphics processing that'll help deliver faster images with fewer jerky movements. If you're just playing Angry birds and reading e-mail you're not going to know the difference. The screen is the same for all real purposes. It is technically a ""new"" part in that it isn't identical to the old, it's a bit thinner and more efficient, but it's the same resolution. The Glass is thinner though, and this amounts to a fair bit of the weight loss from one generation to the next. In playing with the device it seems surprising but despite feeling lighter it actually feels more sturdy in your hands. I still wouldn't suggest dropping it, but if it were to fall the iPad 2 certainly feels like it might stand a better chance to survive. Try not to drop it though. The addition of 2 cameras was expected. Some were a bit surprised to see the first generation released without the cameras. Whether it was for a price point consideration, or a means to get people to upgrade, Apple held off until iPad 2. The cameras do a reasonable job, but they're not going to replace a dedicated digital camera, or really even the camera on your phone for most still images. The cameras do a substantially better job with video, and FaceTime is probably one of the best reasons to get the iPad 2 over the original iPad. For those who might not be familiar, FaceTime is Apple's face to face conferencing system, kind of like Skype, or if you'd rather, kind of like the Jetson's TV/Phone. With the push of a button you can be having a face to face chat with a loved one just about anywhere in the world (provided they're on a wireless network at the time). FaceTime doesn't work over 3G natively (it can be used over a wifi connection created by a 3G device however) so you're not going to be able to use it in your car anytime soon. This is probably a good thing though. It is incredibly easy to use and if you know other people with an iPad 2, iPhone 4, or Mac it's a lot of fun. Smart Covers aren't really ""smart"" but they're really very useful. Not only do they provide a stylistic enhancement of the device, but they serve a practical and functional purpose of doubling as a screen protector and stand in 2 configurations. You can find them in a variety of colors and from third market suppliers, and it's a safe bet that more will be out soon to capitalize on the magnetic sensors in the iPad 2. It's unfortunate that this same feature can't somehow be retrofitted to the iPad 1, I wouldn't have thought a case would be a compelling reason to consider a product over it's competitor, but these covers are really so useful it's hard to understand why they've not been there since the beginning. Multitasking Support One of the biggest knocks against the iPad when first released was the lack of native multi-tasking support. Jailbreakers added the feature quickly and Apple soon realized it would be a requirement for any future device's success and released an OS update that included the feature. The iPad 2 capitalizes on that progress and takes it a step further with the increased RAM enabling more open applications to be suspended at once, and the time to open or close an application has improved as well. That said, even the first generation managed to open and close apps faster than most people would be used to on their computers, so while this is an improvement it's more akin to showing off. Apps One thing that Apple has clearly the advantage in for the moment is app availability. The App store has close to 70,000 iPad specific Apps, all of which will work on the iPad 2. The new cameras will undoubtedly see this list expand rapidly, as will the inclusion of a gyroscope for gaming and motion based uses. There are also a substantial number of professional applications ranging from document creation to photo editing and vector drawing. Chances are if you can dream it, there's an App for that (and if not you might want to get started on one to fill in the gap). The Android market is making a strong showing, and ultimately it'll likely be a strong competitor, for now it still has a ways to go, but any potential buyer should consider the strength of the application market before buying a tablet. Pros: Weight. Seriously. The minimal weight of this thing is by far the most impressive feature about it in my opinion. It seems to defy physics and logic that so much could be in such a small space working that hard for that long. Battery Life. From full to dead my iPad 2 went just over 11 hours with the movie Robin Hood showing twice during that time, the screen at half brightness, wifi turned on, an Angry Birds marathon and a good portion of a book in ibook. That's better than a work day and that's constantly on. Books. This is definitely a Pro, but reading itself could go either way. The great benefit to the iPad is having access to Google Books, ibook, Nook, and Kindle. This allows for some comparison shopping and price competition (although for the most part they're all usually about the same). Reading in the evenings in bed is great as the back light means you don't have to worry about keeping others awake, but the glass screen causes some glare trouble when trying to read outside or near a sunny window. If you're an avid outdoor reader the Kindle might still be your best bet. Cons: Still no dedicated USB support. While there is a camera add-on that allows for certain USB devices to be used there is no option for mass storage. Some of the Android Tablets allow for this and if you find yourself wanting to use your tablet as a standalone storage device this might be something to consider. The device can read from certain flash drives though, but is largely limited to photo and video files. Jailbreaks offer solutions to this, but those come with their own issues as well. Still no dedicated SD card slot. This is troublesome on two fronts. First, if you want to import pictures from your camera you have to have an adapter which is just one more thing to carry around. Second, the lack of expansion means you're limited to what you purchase in terms of storage. I purchased a 32GB iPad last time and never filled it up completely, so for me capacity wasn't an issue. If you want to be able to have your entire movie collection with you though... you may want to consider whether the iPad 2 can meet your space requirements. HDMI output. Really this is a Pro and a Con. The iPad does allow for HD output over HDMI but again it requires an adapter. All of these adapters are additional purchases for features that some tablets offer built in. This can be a pain, but then again if you're not likely to ever use HDMI Output then you're not paying for something you won't use. No Flash Support. This is becoming less and less of an issue as the internet and web developers are moving away from Flash for many websites, but there are a lot still out there relying on Adobe's Flash to run properly (including a lot of web based games). Before you pick a tablet consider what kind of websites you frequent and try and determine if they are Flash driven or not. If they are you may really want to consider something from the Android offerings as it is expected that they'll have at least some Flash support. If you're in the market for a tablet device the iPad 2 should definitely be on your short list. If you're uncertain it is always best to go and play with these things hands on first if you can. Best Buy is a good place for that, so are Verizon Stores since they have the Xoom and 3G iPad. Don't get pulled into the hype and mania that comes with an Apple release. They're exciting and new, and they're impressive enough to warrant some excitement, but it will die down and there will be other products that prove a strong competitor to the iPad 2. If you're looking for right now though, this is probably your best bet. I gave the device 4 stars, as I did the iPad 1. I did this in contemplation of the features offered by competitors that are absent from the iPad, most notably the requirement for adapters for USB/SD/HDMI. While these features are there, they aren't as convenient as in other tablets. With that in mind I firmly believe that the iPad more than makes up for this in usability, reliability, and design and in those areas far exceeds its current competitors.",3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation",My son absolutely loves it! Everything I wanted and some!!,3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","Received it today and the IPAD received has major dings in one corner, which indicates the unit was dropped. Not happy as this was supposed to be in good or very good condition.",3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","I ordered this product thinking I was getting a new iPad at a great rate. What I found, was a second generation iPad that cannot update any further. It was not working with certain applications downloaded. I wrote to this company explaining this. They were nice enough to have me send it back with everything that was included. They sent me another iPad, but did not send the charger and cord with it. I now have an older model iPad without the cord to charge it. Since they have returned the iPad to me I have wrote to the 2 times and I have had no reply. I would not suggest purchasing anything from this company again. It is sad to think I spent the same amount of money for an older generation model as I could for a newer model. I feel duped.",3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","My 1st issue is that the plug & charger were a joke. The Lightning charging cord wouldn't insert in either direction & on my 3rd try it went 1/2 in & broke as I pulled it out. I went to Apple Store & spent $19.95 for a cord. Then I tried to plug the board into the plug it came with & it didn't work at all. Fortunately I was able to use the new cord w my iPhone plug. SO - one of the main reasons I decided to buy this refurbished ipad2 from this vendor was that I could save all the expense of buying chargers - Nope! BTW, the cord & converter were both brand new, cheap knock off brands. As far as the refurbished iPad2 - it's ok I guess. It looks new, clean screen & it is exactly as described - it's good for email, internet search, pintrest, YouTube - I'm not a gamer so not sure about that. Takes a long time to charge (several hours) & gets very slow if I have too many apps - so I deleted FB app & a few others. I wish I had bought something newer w hi-resolution, but this is ok - except the charger thing wasn't cool. Don't let ur buying decision be based on that - just plan to go buy them at Apple Store or use ur iPhone charger if it will fit.",3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","I bought 2 of these tablets for my two granddaughters age 2 and 6. The tablets were great, but unfortunately the cords that were included were some cheap third party cord and not at all compatible with the iPads. They looked fine, but when I put them in the iPads to recharge them after loading them up with Apps, The 2 iPads were swell, but the charger cords are not compatible. When plugged in the iPads went nuts, jumping from app to app and almost screwing them up. Fortunately I own an iPad2 and used my cord to recharge the gift iPads, but I had to buy 2 new cords from Apple at a cost of 19 bucks each! I feel very ripped off right now!",3
"Apple iPad 2 MC770LL/A Tablet (32GB, Wifi, Black) 2nd Generation","I'm really liking this product Though the damage was more than I expected for having a ""like new"" rating. with two dings left pointing inward, I'm sure the screen was replaced as it was a refurb, they could have filed it down or straightened out the dings so close to the screen if it's ever dropped in that same place it will surely go directly into the screen. I filed it down some as it was catching the skin, very sharp. It's an older Ipad so it's not as responsive and quick as the new ones. But still a great product. For the price I'm very pleased! Reduction in stars due to the damage on the case being left as is. It's right there by the screen almost touching it already.. Of Course this one is mine with that unique problem, it doesn't say anything about the product, but does scream the repair person didn't pay attention to detail would have taken a couple of minutes to do the job right.",3
Fujitsu LifeBook U820 Mini-Notebook,"I love this little gem, but it's certainly not for everyone. First, let's talk about the basics. This is an ultra-mobile PC (UMPC) and not a netbook. They're different, though often confused because they are both smaller than regular laptops. The main difference with a UMPC is that it's a touch-screen device, so this is not only a tiny laptop, it's a tiny tablet PC. And that's what you should be thinking about first if you are considering this. If you just want to surf the Net on a small little notebook while sitting on the couch, then get a netbook. Their screens are larger, their keyboards are larger and they're very well-suited to that task. If, however, you are looking for something to use as a tiny, and less expensive, tablet PC -- taking handwritten notes, freeform drawing, interacting with your screen with a stylus, etc. -- then this is a great option. For me, it's the perfect size and form factor for what I wanted out of it... a travel laptop that takes up almost no space, and a notetaker to carry to meetings in place of a paper notepad or a PDA. You can read the specs for yourself, so let me talk about the things I wondered before getting it as that's where I think these reviews are really helpful. Size. It's smaller than you think from looking at the pictures. The distance from the heel of my palm to the ends of my fingers is longer than this in both dimensions. That's good from a portability standpoint, but does have implications for the screen. Screen. With a resolution of 1280x800 on a 5.6"" screen, it makes a gorgeous, sharp and crisp image, but the letters in Windows are very small. I had to increase my system fonts to a custom size of 136dpi to keep from having to squint too hard. I'm 51 and my close vision isn't what it used to be. With those settings, the dialogs are small, but fine, though there are some programs whose dialogs end up overwriting some of the letters. Fujitsu built-in a zoom utility, activated by one of the buttons, that will let you see the screen if something is just too small. It works, but certainly isn't the same as just seeing something well in the first place. Still, it's all workable. In a perfect world, I would take this exact same computer with a 7-8"" screen, but such systems cost over twice as much and it's not worth the difference to me. Speed. You have to wonder with a 1.6 GHz CPU and 1GB of RAM under Vista how fast this thing will be. Well, the answer is not fast, but fast enough. Remember, this isn't your main computer and it's not for big-time number crunching or game playing. It's a companion for travel and notetaking, etc. It did tend originally to spend way too much time grinding away at the HDD. That's Vista. So I went to some UMPC enthusiast sites and found lists of things to turn off to speed it up (indexing, Windows Defender, etc.). That has helped a lot and it's really quite responsive now... not as fast as my desktop or large laptop, but perfectly fine for what I ask of it. I will probably put Windows 7 on here as soon as it's released as the word is that it's much faster than Vista. Some people on forums have gone back to XP, but then you have driver issues, some features don't work and you get a lesser tablet experience. Battery life. It's everything they claim. I haven't actually run tests, per se, but I am easily getting 5 hours while set on high performance (poorest battery life) mode. In low power mode (a built-in setting that turns off wireless radios, CF/SD slots, etc.), it was right on track to last 8 hours, though I haven't ever actually asked that of it. This is a huge difference versus the netbooks out there. They're all still getting laptop-like 2-3 hour battery runs. It comes with a 4-cell battery; that's what's sticking out the back in the images. You can also order a 2-cell if you want the battery flush, but I actually find that the battery is the best 'handle' for this little computer. It's the easiest and most secure part to pick it up by, so I don't think I'd want the small battery. Connectivity. This is a real strong-point. It came with 802.11b/g/n wi-fi and bluetooth 2.0. You can order a version with an AT&T wireless cell phone card built-in, but I didn't. AT&T doesn't do well in my area, and I wouldn't want another cell phone account anyway, plus it's dead easy to use my Windows Mobile 3G smartphone as a modem for this when I'm not in wi-fi range. About two clicks on each device and it's online. Build quality is excellent. For all that it's a small little thing, it has a very solid feel. It's well fitted and finished with a shiny piano-black top. Of course, the top is a bit of a fingerprint magnet, but it's still quite nice when it's clean. The tablet screen turns around a folds flat, so there's a tiny bit of play in the hinge, but nothing that you wouldn't expect given the function. You do want to be gentle as you turn it back and forth between the tablet and laptop modes, but that's just common sense for a screen that's attached by a single point. Extras. Fujitsu has gone out of their way to add a wide variety of useful extras, but have left some opportunities behind. It has both an SD and CF slot. That's a plus, but a bit disappointing in the implementation. The SD slot is regular SD, not SDHC so you're limited to 2GB regular SD cards. That's a real letdown given how little extra it would have cost to bring that up-to-date. I've read some people question having the CF slot at all, but for those of us who travel with DSLR cameras, that's a very useful thing. It's a bit slow, though. There is only one USB port and it's really a pain sometimes not to have a second. However, if you make good use of the Bluetooth, you can find non-USB substitutes for things like mouses, leaving the USB port free for flash drives. (I got a nice MS Bluetooth Notebook Mouse from Amazon and it works like a charm.) The VGA and wired Ethernet both come out of a proprietary port on the front with a dongle sort of adaptor. I could live with the adaptor since those are not common things to need, but it's a terribly awkward place to put the port. The built-in stylus for the touchscreen is terrible. Since taking notes is a major part of what I bought this for, I bought a separate regular-sized stylus pen to use in meetings. The built-in one is okay for light stuff if you're out and around, but plan to get a decent stylus. Using it. Fujitsu envisions you holding this in both hands, using your thumbs both to use the pointing stick / mouse buttons and to type. The pointing stick and left/right mouse buttons work very nicely, but the thumb typing idea simply doesn't work. Your thumbs just don't bend that way. You'll need to either set it on a table or your lap to use the keyboard (though I've done a bit of one-finger while holding it with the other hand) or use it in tablet mode. I'm finding tablet mode to be more and more useful as I get used to it. The handwriting regonition is excellent and it's integration with One Note is superb. Another little plus in Vista that has come in handy for this is the built-in speech recognition. I don't use it all the time, but I've started using it to dictate emails when in tablet mode. It also comes with a fingerprint reader for logging on. The fingerprint reader will also keep track of web page logins, but I found that didn't work as well as I'd like so I only use the login feature. They thoughtfully built-in dedicated scroll keys and I use those all the time for scrolling through emails, web pages, eBooks, etc. The fingerprint reader will also scroll pages, but I like the dedicated keys better. Improvements from the U810. I had found the U810 at a fantastic price of just under $600. (As I write this, it is over $800 in the Amazon Marketplace.) I almost got it, but then went ahead and paid the extra for the U820 and I'm glad I did. If you read of some those U810 reviews, you'll find people commenting on deficiencies in the keyboard. Well, it's still small (and so I do four-finger typing and still hit some wrong keys), but it has all the keys you'd want now... two shift keys, a separate tab key, arrow keys, etc. that the U810 lacked. The RAM is the same, but the processor is faster and supports hyperthreading. The U820 also adds a built-in GPS with Garmin's MobilePC maps for the US. It works quite well, though it's not as comfortable in your car to use a small laptop or tablet as to use a dedicated GPS unit. Where do you set it that you can see it easily? Still, if you don't have a dedicated GPS, this definitely does the job, but what it will probably do is end up convincing you that you want a dedicated GPS. Given the difference in prices between the U810 and U820 as I write this (a bit over $100), moving up to the U820 is a no-brainer. Since the U810 is discontinued, it's price will fall and you'll have to decide for yourself when the difference is worth it. For me, the U820 was the way to go. The money will be gone and forgotten soon, but the irritating quirks in the U810 keyboard will be with your for the life of the computer. Overall impression. Listen, I totally understand that the need for somethig like this is a niche and that most people would probably be better off with a netbook with twice the screen at half the price. But once you understand what this is for, and if you need that, then it's one sweet little computer. I've used PDAs for many years and while they have been really useful, there have always been times that I had to agnoize over whether to pack the laptop for a trip (so I could run some Windows programs) or try to get by with just the PDA. I've travelled both ways and neither is completely satisfactory. This solves that problem as I have the small size of a PDA (okay, a bit bigger) with a full Windows computer. I'm not saying that I would want to spend hours developing spreadsheet models on this little screen, but it's great to travel with something this small, while still carrying all my work files and programs with me in a useable form. Also, this ultra-high-res screen makes a fantastic eBook reader while you're passing away time in airports. In my new computing life, I always have my smartphone, I have my latop for desktop use and for portable use where I need a lot of speed or power, and I have this as an in-between solution as a travel companion and meeting notetaker. I use Windows Live Mesh to keep them all synchronized so any work I do on the U820 is automatically moved onto my laptop and vice versa (and to my smart phone for certain things). There are some things I would change about the U20 if I were designing its successor, but overall it has become an extremely useful part of my computing world.",3
Fujitsu LifeBook U820 Mini-Notebook,"Bought this machine a few years ago, it has excellent screen, super long battery life and runs quiet. I have upgraded it to an SSD and this baby is fast, much better than other micro PCs. The keyboard IS small, screen IS small, but if you are looking for a spare/backup laptop to travel around, you can't beat its combination of performance, battery life and ports. Comes with VGA, USB and SD card (full size). I have the extended battery and it can routinely provide more than 8 hours battery life. Flip it and make it a tablet and you have your modern windows 8.1 tablet! Even Win 8 apps runs fine. Five stars for aging gracefully!",3
Fujitsu LifeBook U820 Mini-Notebook,"I'm a college student who bought this because my main laptop is too heavy to carry to school and back. Pros: -Tiny. It feels almost weightless to carry, which is wonderful if you're toting lots of books around. -Touch screen is great for writing and note taking. I can write almost completely normally, and comfortably, for extended periods of time using a stylus. I do my homework on it and take written notes, rather than typed, during class. -Long battery life. Right now, with two batteries and a 91% charge with a balanced mode, I am told I will get 10 hrs and 43 minutes. I've never tested it, but the battery life is very good. -Voice activation: it's just that cool to be able to tell your computer to open a file instead of actually clicking. Takes some getting used to, thought. -Has video and audio recording. Excellent for recording meetings, class lectures, etc. -I like the interface. There are numerous ways to interact with the computer. Like I mentioned earlier, it has voice recognition software, you can write on it with a stylus, even right click with a stylus. There are scroll down buttons, zoom buttons, right and left mouse click buttons as well as the mouse itself (which you can left click with). It comes with an adapter for ethernet and LAN connection to a projector. There's also button to rotate the orientation of the screen if you want to write in portrait or landscape mode. -Runs quiet: Once I optimized it (see below) and when the fans aren't running, the computer is completely silent, which I like a lot. Cons: -Small screen: this is both a good thing and a bad thing. I picked this computer because it was smaller than other Fujitsus I had tried. The larger screens meant your hand rested on the screen and made writing difficult to impossible. With a small screen my fingers are long enough to write across it without touching the screen. I've also found that resting my hand on a book helps. But I did have to adjust some of the settings to make things bigger. I am 22 with 20-20 eyesight and I had to hunch over, zoom in, or crank up the font size on my web browser. 5.6 inches is definitely pushing the limits of human comfort. -Small keyboard: I can type on it. But I have relatively small hands. Even with smaller hands, the keyboard is tricky because things have been moved around for space's sake. I've had it for about ten days now and only now am I able to get up some speed when typing--like now for instance. It's doable, but if you have big hands or need to type a lot a larger model might be a better fit. -Stylus: the one that comes with the computer is too small to write with. I bought some styluses from Frys and they work great. I definitely recommend people get their own, thought, unless you don't mind your hand cramping like crazy. -Optimizing Vista: Vista is not the best operating system for this little computer and it took me several days to get the laptop running at an efficient speed. It will never run as fast as my $3000 Dell laptop, but it runs perfectly fine for note taking, email checking, homework writing, and net surfing. Don't expect to be able to play a lot of hardcore games. Recommendations: -Be really gentle with it, especially the swivel screen. It's tiny and can't withstand a lot of force. -I was happy I got the two batteries, they've served me well. -Read the users manual and the start up manual. I spent the first few days frustrated because I didn't read it, thinking I was above instruction manual. Some of the features were very new to me (like voice activation) and I needed the tutorials for that. In summary: I recommended it to all my college friends who need small computers to take notes on that are highly portable and touch screen. This computer was one of the few I found that really combined everything I wanted--touch screen, small, long battery life, records audio/visual. It's perfect for certain subgroups of computer owners like students. In retrospect, I think a 7inch screen would've been perfect, but c'est la vie. I love it and I take it with me everywhere. The only reason I gave it four stars was because of Vista, but once I switch the operating system to Linex or Windows 7 I think it'll be a definite 5.",3
Fujitsu LifeBook U820 Mini-Notebook,I did a fairly through review of this product back in February of 2010 and wanted to share those videos with everyone! https://www.youtube.com/embed/E79dq5r39nM https://www.youtube.com/embed/88fXhOpYAuE https://www.youtube.com/embed/AIq_GqKUss8 https://www.youtube.com/embed/OntX9YnfDOU,3
