model_name,review,average_rating
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)","This aluminum-shelled gem marries beauty and brawn so well that that owners of lesser laptops will surely have a hard time hiding their envy. It's fast and capacious and, like other Apple products, a joy just to take out of the box and see how Apple has thought about every step of the user experience, from unpacking to setting up the built-in wireless networking (a total breeze, and I'm a klutz at that kind of thing). In that same vein, there's the G4 Powerbook's keyboard that automatically lights up with a soft glow from underneath the keys as the light in your office or your airplane cabin dims. It's a small thing, but indicative of a genuinely respectful, design-centric, user-oriented mindset that no other computer company can match. The display is lovely to behold and s-h-a-r-p, and the wealth of (count 'em) 1.3 million pixels makes it hard to go back to my 15'' flatpanel iMac desktop screen. Watching a DVD on a Powerbook screen this big and this good is about as satisfying as visiting my local cineplex, sans the sticky floors. Like the new G5 desktops, the G4 Powerbooks strike me as quite hi-tech and futuristic. That's not a bad thing, but it's a far cry from the happy candy-colored iBooks of a few years ago. The G4 Powerbooks are also not as ""warm & inviting"" as the current generation of elegant white Powerbooks. The persona of the G4 machines is a bit more stand-offish, stark even, and you either like that or you don't. I think they're plenty gorgeous but, at the risk of sounding sexist, my hunch is that it's a 'guy' computer, and that a lot of women won't take a shine to these machines. But I'll let Apple's marketing department worry about that. Finding Panther (Mac OS 10.3) loaded on this machine was a greater boon than I'd imagined. I've used 10.2 (Jaguar) since it came out in August 2002, but Panther is such a big step forward, it almost qualifies as a whole new operating system -- without the learning curve. You can log out without quitting open applications, for instance, in a matter of literally seconds. The improved Finder -- which appears to be modeled in part on Windows XP, though no Mac user would admit that without the benefit of thumbscrews ;-) -- makes navigating through complex hierarchies of folders and files a snap, and it's easy to customize. Also, Apple has brought back color labeling of files and other items -- an OS9 staple it stupidly discarded when the company launched OSX a few years ago. There are more than 150 other big and small improvement (wait'll you get a load of a feature called Exposé, which displays all your open windows, across applications, at the roll of a mouse!), but this is supposed to be a review about the computer, not its operating system. Well then, the G4 17'' Powerbook is a tactile and esthetic pleasure to use. The fit is tight, the finish beautiful. Everything just works right out of the box without the user having to study manuals or spending time on the phone with tech support. I would gush about this machine (and so far I have!), but there are a few minor points of criticism, too: - Apple does sometimes put good looks over practicality. The shell of this Powerbook has no ridges on it -- it's just this sleek, smooth expanse of aluminum. Very purty, but since this is a large and relatively heavy laptop, you're quite likely to let it slip from your grasp at one point or another. Some kind of grip would have been a good idea. Also, there's a latch at the front of the machine that you push to unlock the screen. The latch is almost perfectly flush with the front of the case (so as not to visually break the sleek line of the shell, I'd wager), and I find that it sometimes takes two or three pushes before the screen pops open. - The material looks like it might scratch easily (but I'm trying not to find that out first-hand). At this price -- 3,000 semolians! -- Apple should have included a soft leather sleeve or something, so that you can toss the thus-protected Powerbook into a shoulder bag or backpack and not worry about it. I ordered a neoprene third-party solution called a Sportfolio (40 bucks) that does the job. - I've been forced to use them for years and I still don't like 'em: trackpads. Ugh. Get a mouse. Kensington makes one that works well with a Powerbook; it has a retractable USB cable that stores inside the device when not in use. - The power cord plugs into the side of the machine. That's a bit unsightly. It should have been in the back, where it essentially doesn't show. - More visual clutter: the sides of the machine. They're outfitted with a bevvy of ports, including a Firewire 800 port and an S-video socket (excellent!) and no cover (not so excellent). I realize doors can easily break off, but maybe a molded rubber strip would have (a) been better-looking, and (b) kept dust, dirt, and lint out. - Apple should take a cue from the automobile industry and its included standard 3 year/50,000-miles warranties. The Powerbook has a one-year warranty and only 90 days of phone support. To extend coverage to three full years, you're supposed to purchase a protection plan for -- gulp -- 350 bucks. I guess I'll do it, but I have the uncomfortable feeling I'll be paying for a few years' supply of Steve Jobs's black turtlenecks. I'm OK with him playing hardball with Disney, he just should let up on his own loyal customers a bit. ;-) I've had the G4 17'' Powerbook for a week and intend to really put it through its paces in weeks and months to come. So far, the verdict is very positive. The first Apple Powerbooks, in 1992, also cost multiple thousands of dollars, just like this one. For the same money (less if you count inflation), you can now buy a super-good-looking supercomputer that is a kick-ass music player, an excellent movie-playback machine, a top-notch number cruncher, a high-powered portable recording studio, a serious photo- and video-editing tool, and on and on... I shrugged when I heard about Apple's plans, three or four years ago, to turn their computers into ""hubs for the digital lifestyle."" But the company did just that, and no portable computer today is a more capable, pleasure-to-work-with digital hub than this gorgeous 17'' G4 Powerbook. Addendum: A few weeks after I wrote this review, I'm on a plane, with the Powerbook in its neoprene sleeve tucked safely in the overhead luggage compartment. Well, maybe not SO safely after all. After touchdown, people start grabbing their bags, anxious to get out -- and some idiot yanks her own luggage out so hard and carelessly that my computer goes flying. It drops in a graceless arc, like a limply flung brick, and lands with a thud that churns my stomach. I actually gasp. This is more abuse than any consumer laptop can handle. After all, it's a fall from almost seven feet high; surely the case is cracked, or the screen broken, or the hard drive knocked out of whack and my data lost -- or all of the above. Absurdly enough, though, I'm wrong. I zip open the sleeve, fingers trembling, but all is as it should be. The aluminum case is un-dented and as tight as ever; the screen unblemished; the hard drive unperturbed. Now, I wouldn't care to duplicate this little involuntary experiment. Clearly I got lucky. But it's also proof that Apple builds its Powerbooks with real structural integrity -- equipped to deal with the rigors of the road, and with the abuse inflicted on it by hapless users and clumsy strangers alike.",3
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)",not the greatest lot of crashes,3
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)",I love this Mac it's perfect it came with every thing I needed for school and it was easy to put Light-room on it it's perfect!:-),3
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)","Unable to use it with Rosetta Stone, which is why I bought it. Also couldn't use it to watch live tv on it, software issue with Microsoft.",3
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)","Yeah, I know it's a little more money than the knock-off PC clones from Dell and Gateway, but this is a far superior computer. The Mac platform is not only the most powerful one available, it is also the simplest and most versatile - once you learn it. The 15-inch is the perfect size for me. I looked at both the 12 and 17-inch models and felt they were a little too small/big respectively. There is something attractive about the 12 inch - a friend of mine has one and he carries it around everywhere, able to write anywhere anytime. And seated at a desk the 17-inch is also attractive, presenting a massive, bright screen to work on. But all in all, the 15-inch provides the best both worlds. It's very portable - maybe not as easy to tug along as the 12-inch, but certainly manageable with a small backpack. The 17-inch can be problematic on a plane if there are people crowding you, and it's certainly cumbersome to maneuver in tight spaces, whereas the 12-inch is easy to maneuver but can cause a little eyestrain from a distance. I definitely recommend a Mac, first of all, and within that I recommend the 15-inch G4 notebook. If you must have a 12-inch, you might take a look at the 12-inch iBook, which is cheaper but obviously not as feature rich (the iBook's graphics card is not as powerful and the processor is slower, most notably). The complaints I have are exterior - the computer doesn't age well (i.e., it nicks and scratches rather easily) and there should be some sort of elevation device to raise the back end while typing (like the older Powerbooks had). All in all you can't go wrong with any Apple laptop you choose. They are truly making the digital life a reality with all of their integrated software - iTunes, iPhoto, iSight, and the iPod are particularly cool. No other laptop will have an operating system with so many fantastic programs that are so perfectly integrated together. If this is remotely in your price range, go for it. It can literally change the way you operate on a day-to-day basis.",3
"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)","Yes, yes, it's heavy and hot as hell. This is not the machine you prop up on your legs to read Google News in bed. Hopefully you have something better to do with your US$3K-$4K anyway. I'm a professional media designer and image maker, and I replaced my old dual-processor Macintosh with the 17.1"" 1.33 GHz Powerbook. This is a machine to tote onto a job site or to a presentation and produce great work...perfect for freelancers and those who might not work at their home base all the time. Two great things I've not seen other reviewers mention are the audio hardware quality and dual-monitor support; these can't be under-rated. My Dell PC's audio line out is noisy and full of hiss, while the Powerbook's line out is so quiet that many musicians simply plug it into a club's audio system and it sounds great. Dual-monitor support is second to none. After chafing a bit at the widescreen nature of the screen (i.e., only 900 pixels tall), I instantly shut my mouth when I plugged in another monitor and it immediately started running at 1600 x 1200. While there are some compromises one must make in going mobile, this machine does not disappoint. Rear legs for improved elevation, easy expandability, even a real tray for the DVD-RW drive ... all these things have been removed to make the machine as streamlined as possible. But I happily accept all these compromises to use a Macintosh that is powerful, relatively lightweight, portable...and sexy as all get-out. It's the only computing device I've ever owned that is a conversation starter. Now if these people would only just let me get back to work...",3
"Sony VAIO PCG-V505DX Laptop (1.40-GHz Pentium M (Centrino), 512 MB RAM, 60 GB Hard Drive, DVD/CD-RW Combo Drive)","This new laptop replaces a Toshiba A15-S127 that we bought 3 months ago and one that died 4 weeks later when the LCD screen cracked. This one still confuses my wife and me given that the thing spent most of its time in its carry case and it bore absolutely no external damage on the laptop's shell. To add insult to injury the store we bought it from wanted to charge us literally 2/3rds the cost of the thing to repair it, manufacturer's warranty be dammed, I guess. Suffice it to say that we won't be buying Toshiba products again nor shopping at this store (who's name, by the way, rhymes with Stomp Youse Say), ever again. I would have reviewed the S127, but what's the point? We hardly had it long enough to get to know it. When Sony began producing computers, I was less than impressed. Yet another big name producing very shiny products that look great while using second rate parts that deliver underwhelming performance. That was several years ago and while I still don't care for big name brand PCs, they are still good machines. Even though I build my PCs from parts I choose, I can't build a lap top, and after the Toshiba debacle, anything would have been an improvement. Truth to tell, I didn't really like the Toshiba from the start, but my wife wanted something cheap to take to work and use it to learn Spanish, practice her mathematics and watch the occasional movie, and the Toshiba did a fair job at all of those things. The Sony PCG-505DX is a vast improvement in every category, though it was twice the price. The 505 features a 1.5 Ghz Pentium 4 Centrino processor- possibly the most important consideration when buying a laptop these days. The CPU scales its speed and processing ability to conserve power and extend the usability of the lap top. With the full charge the 505 will run for nearly 5 hours when doing things like word processing. Obviously, the more things you do, the shorter the battery life will be. The Vaio also sports a whopping 512 mb of RAM, an ATI Mobility Radeon 9200 with 16 mb of its own RAM, (a lot of laptops video RAM is actually shared with system RAM and performance takes a real hit), a 400 Mhz FSB, an 11 mb IEEE 802.11b `Wi-fi' wireless network adapter, 1 PC-MCIA slot, 2 USB + 1 IEEE 1394 FireWire ports, CD-RW & DVD player combo drive, Network and modem ports, VGA port, and a Sony memory stick slot. All of this is packed into a very small and very attractive box,. The casing also has a lot of polished aluminum, which will no doubt enhance the durability and life of the computer. Though the S127 was fully 600 Mhz faster, the 505 out performs it every category- it boots faster, loads programs faster, and came with much better software pre-installed. I actually plan to keep all of Sony's own music and video programs, which is odd as I usually spend the first day or so with any laptop I have owned blowing out all the junk and promotional software that comes with them. About the only things I removed was AOL and that really terrible office package known as Microsoft Works. Everything else will stay. Sony also wisely partitioned the 60 Gb hard drive to make mirroring the drive much easier. (What they didn't include was a system restore CD or DVD and instead require you to make your own. If you want to do this, make sure your have a stack of CD-Rs handy, because it will take 9 of them). The 505 is actually pretty much the same size as my old 486 Compaq Aero, which itself was a dynamite little machine. I love the Vaio's design and feel- it's sturdy, incredibly well made and given the luck we have had with our other Sony products, I suspect this little beauty will be around for a long time. About the only real complaints I have about it is the speakers sound terrible, but then again, this is a laptop and a general gripe about laptop keyboards in general- I just can't get comfortable with any of them. This is the best laptop I have ever owned in both performance and build quality. The screen image quality is great, the keys and controls intuitive, I only wish we had bought this first instead of the Toshiba.",3
"Sony VAIO PCG-V505DX Laptop (1.40-GHz Pentium M (Centrino), 512 MB RAM, 60 GB Hard Drive, DVD/CD-RW Combo Drive)","It may be too late to help anyone looking to buy a Sony notebook computer, but still I feel I should leave for posterity my experiences with the Sony PCG-V505DX. I bought it in Nov. 2003. I work as a translator, and was looking for a solid, easy-to-carry laptop with long battery life that I could take with me and work with anywhere. This computer certainly met the criteria in every way, so I was very pleased at first. However, within two weeks of purchase, I had a premonition of what was to come when the key cap for the slash/question mark key fell off and could not be put back on. I called Sony about this, and their only solution was for me to send it in for warranty service (which would take two weeks minimum) and get it replaced. They couldn't just send me a new key cap. Sending it was not an option for me because I needed the computer for my daily work, and I was afraid the bumps and vibrations of shipping it would likely cause worse problems than a missing key cap. So I carefully pried off the cap for the menu key (which I never use) and replaced the missing one with it. (Later I had the same experience with the Insert key, but I just left it off, since I never touch type that key. When I want to switch from insert to overwrite, I just press the plastic button that sits under the keycap.) The computer worked okay for a while. Then about a year after I bought it, the CD/DVD drive started having problems. It would read DVDs but not most CDs. This is really a pain when installing software. This problem just seems to get worse and worse, and I think soon it will not read DVDs either. In Jan. 2005, when I was traveling, I tried to use a wireless connnection service in Korea. Somehow my entire wireless capability got wiped out. Now I cannot connect to wireless by any means, including the onboard wireless or through cards in the PCMCIA slot on the side. Since wireless was one of the major needs I had when I bought it, this is really a problem. But that's not all. Shortly after the problem with the wireless, the door came off from the PCMCIA slot, which also no longer works. Also the USB port on the left side doesn't work, although the one on the right does. Right now, I can't afford to buy another computer. So I'm stuck using this one. It still performs basic computing functions, and is still lightweight and has a reasonably long battery life, but it has been a terrible disappointment to me. I have had similar experiences with other Sony products I have bought recently, including a Clie TJ35 handheld device which failed two weeks after I bought it, only to replaced by another that did exactly the same thing, caused by what turned out to be a known problem with the display. That device had to be sent back four times during its one year warranty period, before finally dying out completely just about a month after the warranty was up. I figure I only got about 8 months of use out of it. A previous Clie I had also died almost exacty the day the warranty ran out. Sony's customer support is legendary in its lack of helpfulness. Usually you get connected to someone in India whose only response is to order a kit to send the compter back for service, which can easily take a month. The forth time my handheld came back from service, they didn't even secure it in the box. They just threw it in there with a handful of foam peanuts, and it was rattling loose the whole way. The service center is in San Diego, and I live in San Diego, but they wouldn't let me bring the computer there. I had to send it by FedEx. I've owned seven noteboks so far. This Sony is by far the worst I've had. The three Toshibas, the two Tandys, and the Gateway all worked perfectly far beyond their expected life, even with rough service. The Sony is just a shell of what I paid for. It's so sad what poor engineering, non-existant quality control, and useless customer support have done to the once proud Sony name. I will never buy another product from them again. I am totally fed up.",3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)","I recently bought an apple powerbook laptop 12"",that was listed as used but in very good condition.I was concerned about making a purchase like this from an unknown seller that seemed to be new to the site-but I trusted the Amazon site.The price was really good and the description impressive;so although I knew very little about the item I decided to risk it.I had been using a dell for about 4 or 5 years;the last 2 or 3 of which were computer hell.And I had been vowing to next time get a mac since I heard they were less aggravating in regards to things like freezing up for no reason,bogus error messages that I couldn't possibly understand,e-mail that wouldn't open for 5 minutes & then didn't like to receive or send mail some days,15minute boot-ups,and web pages(when I finally got on) that got stuck when I tried to scroll.Well, needless to say I am ecstatic! Everything actually does what you tell it to and almost instantaneously.I have made the adjustments without all that much hassle.Thought I might mind the smaller screen but not at all.Within the first week-I had done mail,gone on the internet,installed my mouse,the font I wanted,had it reading stuff for me,installed games,have it tell me the time etc etc etc.It is that user friendly.There is just too much to love about it to even list.I would NEVER go back to any other pc again!I am in computer heaven!",3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",This was a great find! Needed to find something for my 5 yr old daughter that she could play her online games and activities on and that we could take on vacation for her to watch DVD's. This is perfect and comparable to a portable DVD player in price. Great find!,3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)","I am blown away at the professionalism of this seller!!! They were wonderful to me!!! I have not been a Mac user and was a bit of a pain in the neck I am afraid. I was treated as I would have never imagined possible. I had to cancel my first order to upgrade after I already ordered. No problem.I received a very nice email instead of attitude. It made me want to find something they had for sale. It has been so refreshing to be put before the almighty dollar. I STRONGLY recommend buying from these guys!!! I would pay more to buy from these people if necessary, but that is not the case!! Their prices were also the best!!! I am 100% satisfied and know that you will be too!!!!",3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)","Screen is cracked.not working condtion,only can be used for parts as the letter stated inside the box.I had cacel this item and she send it anyway. this item will not do me any good.THIS IS JUNK.",3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)","I thought with the good reviews i didnt have much to worry about, well i guess i learned my lesson. All i can say is that im happy i got my money back & good luck if you order the same product.",3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",the best!,3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",I wanted an Apple computer but didn't want to break the bank. The PowerBook suits my everyday needs perfectly! Thank you Steve Jobs!,3
"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)","This is the computer that turned me onto apple products. It is sincerely the best computer I have ever used, and I regret not taking better care of it. Even the newer macbooks don't hold up to this little guy. I rarely have any problems, and it's going on 7 years! It's been through so many drops, spills, and accidents, I'm amazed it keeps going. The screen is literally falling off, I've gone through three chargers and two batteries, and half the keys are missing and it still starts up faster and crashes less than my new macbook pro! It's a great, hardy little computer.",3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)",i love sony's but downfall this model number was the wrong model number and who ever had this before us didnt read the system requirements cause some one tried to install windows 7 in it numerous times and not reading it cause if the system requirements were read than would of seen not compatible with windows 7 cause it is an older computer and the other down fall is i got this for my man cause it was cheap and good for my budget and come to find out he could only get on the internet once in a great blue moon. had it since 2011 and only been able to get on the internet with it 2 times but it is good for if you like to play games that you install on the computer using a cd as long as it meets the game requirements and to download cd's on it.,3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)",good,3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)","If you are looking for a portable computer this SONY is simply awesome. A notebook or laptop it is not; its big and heavy by todays standards but the performance is fantastic! The Gateway desktop died (will never buy from them again) and couldn't be brought back to life so I decided to pick up a ""notebook"". The FRV37 is blazing fast, the screen is large, bright and clear & its got plenty of HD space (if you need more consider getting an external USB hard drive). With a CD and a DVD burner you really don't need a desktop machine anymore. It comes with a nice software bundle. Its got firewire built in and is great for capturing video from digital video cameras. If you go on vacation, take this computer, a Sony or Canon Digitial video cam and an Olympus digital camera and everyone on the trip can go home with CDs or DVDs of the trip. Buy this machine if you want to replace your desktop, you don't need long bettery life (it gets about 2 hours max), and you want something portable but not light weight. The only thing missing is built in wireless but for about $50.00 you can get a wireless card that will do the trick. This computer has NEVER crashed unlike all previous computers (desktops from Gateway) that crashed frequently. Only 4 stars because its heavy, has short battery life and missing built in wireless.",3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)","i bought this machine because it was relatively cheap and i wanted something portable with a lot of processing power. I have never wanted for processing speed, and i can take the thing around places, so my basic needs are satisfied. The problems: A) low battery life. My battery life is now about 20 minutes. When i got it, the life was ~1.5 hours. I'm guessing that this is what happens when you overcharge a battery constantly by having the laptop plugged in all the time. Apple has solved this problem, why can't sony? B) heavy. and the ac adapter is HUGE, about the size of a psp/1st gen. gameboy. Will fit in backpack, but it will weigh you down. It's fine to carry - so long as its the only thing you're carrying. C) hot. i highly recommend a centrino processor. p4s are just too hot for a laptop. They burn the battery and the computer occasionally shuts off b/c it's too hot. These problems are endemic to p4 laptops. Get a centrino. Overall i am satisfied, if not ecstatic.",3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)",I've had this machine just over a week now. So far I like it. I took off one star because it doesn't have built in wireless. I chose this machine because it had the best display of the machines I looked at under $1500.00 (I paid $ 1350.00) at Circuit City. The keyboard and display are both very nice. The sound is not great but it was better than two Toshiba machines I was looking at. It has USB 2.0 and Firewire. It also has an ATI Radeon chip with 64mb of shared RAM. I was able to make restore disks using two DVD-R and one CD-R with no trouble and free up the restore partition on the hard drive. I benchmarked my machine using SiSoft Sandra 2003 and came up with performance expected of a 2.8 Ghz Pentium 4. I should point out that I am technically experienced. I had my own business repairing and upgrading computers. Maybe the process of creating the restore disks is more challenging for others. All in all I think I got good value for my money and would recommend someone looking for a laptop in the $ 1500.00 at least take a look at the Vaio FRV37.,3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)","First of all, even though this is a 60 gig drive, you only get 50 g of usable space. Seems they reserved 10g for restoring. You are supposed to be able to use some dvd-rw to restore it (there is no restore cd included), however, it won't let me. I'm not about to sit down w/ 10+ cd-r's to do this. They give you lots of software, but nothing that great. I had been using an old version of Quicken. The Quicken 2003 that came with it would not let me import the info w/o buying the upgraded version. All in all it's a good package though. the documentation that comes in the box is more ad's for sony products than actual info on your $1600 investment. I can't find out the actual dvd burning speed, but it appears that it is only 1x. boo This barely gets the fourth star. Good, but could have been better.",3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)","I purchased this notebook around 2 years back. Overall the performance is good. As mentioned by other reviewer, the battery life is very poor. You can not do multitasking, the performance becomes slow. I don't like the screen as well. It doesn't have the wide, xbrite screen and you can not watch movies in group. I think I like the most is the the dvd burning capacity. I have copied many dvds without any problem. Overall its OK laptop.",3
"Sony VAIO PCG-FRV37 Laptop (2.80-GHz Pentium 4, 512 MB RAM, 60 GB Hard Drive, DVD-RW/CD-RW Drive)","I've had my SONY VAIO FRV37 for 2 days, and it is going back. I keep getting a write error when making recovery DVD's, ruined 4 of them already. They were going to suggest I do the 10 CD method but before it was out of the mouth, I said nope. Then they wanted to send me recovery DVDs for free, but why does the DVD writer keep having a write-error from the get go. Reminds me of a Toshiba I once owned that I could not make recovery work after making floppies for recovery (24 of THEM!) that was junk from Day 1 and eventually had a class action suit against them that Toshiba lost, but the settlement was puny considering the grief that thing gave me. Now, Sony has to go back. CSR said he would take it back rather than take the free recovery DVDs, too. That's good enough for me. Do I give them another chance, or do I buy something else?",3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)",I read all the reviews before purchasing the Apple iBook Laptop. The Apple computer company shipped my computer quickly and was securely packaged for shipping. I received the computer which was already setup for easy plug and go. I have since purchased 2 more computers from the Apple computer company because the computers look new and works like a charm. Very happy will the 3 computers I purchased.,3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)","At nearly the 1 GHz speed and with identical specs, this is a great value. Also, while not mentioned here, this does include all the latest software included with more recent, faster models, including iLife (includes iTunes, iPhoto, iMovie, iDVD, GarageBand), AppleWorks, Mac OS X Panther, Quicken 2004 for Mac, World Book 2004 Edition, Tony Hawk's Pro Skater 4, and Deimos Rising. The hardware is identical to more recent, faster models as well. Aside from these notes, I can say I'm very impressed with the Mac experience, as this is my first Mac. The quality of the design of the hardware and software is unending and flawless. This is a great, lightweight (7.9 lbs) laptop for using to create documents or surf wirelessly. I highly recommend adding the Airport Extreme card, not included.",3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)",I know when I order it was used but I didn't expect it to be dirty. Never showed it to son. I rather buy brand new. I returned it.,3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)",This computer was older than I thought and my granddaughter was not able to do some of the things she wanted to. We were not able to upgrade it so we returned it.,3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)","I like this product, but it is newer and there are some issues with the laptop when you close it, it doesn't close properly. There is a fairly large gap when it's closed. It also wasn't updated at all and cannot store the time or date. I have to put it in everyday when I use it. Overall it's just okay. It's an older laptop, so I guess you get what you get. I would suggest the sellers to others though, they were great and send a card in case of any problems.",3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)",Awesome,3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)","While I knew I was buying an older laptop, I wasn't worried as I only wanted it for word and email. This computer is so slow it isn't even functional for these needs.",3
"Apple iBook Laptop 14.1"" M9388LL/A (933-MHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Drive)",This is the WORST laptop ive ever bought.,3
"IBM ThinkPad T41 (2379DJU) Laptop (1.60 GHz Pentium M (Centrino), 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo)","Oh, Thinkpad, how do I love thee? Let me count the ways! I have never had a refurbished machine, so I was wary about glitches and bugs--but when my computer arrived, all my fears were laid to rest. This machine is huge, heavy, and STURDY AS BALLS. This is NOT a hoity-hoity little Macbook air that you're going to be afraid of breaking if you look crossways at it. This, my friends, is a F$#@ing Thinkpad. This guy eats 5 dozen eggs for breakfast. He can lift up a bench with three buxom lasses on it. He uses antlers in all of his decorating. Get the picture? Good. He is HEAVY and HUGE and I have named mine Moose. Now, granted, this is not a guy you can watch movies on, or play games on. This is definitely a computer for writing and surfing the web and basics like that. He CAN stream pandora or another music service, but tends to skip sometimes if you're doing anything else. He has a bit of trouble with flash-heavy webpages, but a good flashblocker add-on can help him with that. Budget your programs with him, don't ask him to do too much. I usually limit myself to a chat program (and I use Trillian 3.1 and AIM 5.9), Word, and Chrome. Definitely use the most streamlined versions of things on this guy, and he'll do you fine. Of course, there is the little matter of you being able to add space, speed, and so on with him. Thinkpads are probably the best kind of machine for upgrading. He's got space for more inside his casing, which is more than you can say for newer machines, that are just meant to be thrown out after a year. Another bonus is the full-size keyboard, the two types of mouse (a touchpad and the pointing stick, the latter of which has a middle button which I'm sure does SOMETHING but I don't know what), the very sturdy mouse-buttons (they're loud but push down satisfyingly), the status lights at the bottom of the monitor, and the little white LED on the top of the monitor, that illuminates the keyboard in the dark. There are also page forward and page back buttons on either side of the up key. I would say that if you're a writer in need of a laptop that'll survive the long haul, or if you're someone who appreciates a machine that will last you years instead of months, get this. Ffs there's a review in here from someone who's had their machine for five years! This guy won't steer you wrong, people.",4
